f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,fault,hotel
11.6,8.0,31.2,34.3,456.36,11.3,50.4,259.5,849.6,0.0,46.0,39.1,100.0,159.0,24624.0,393.0,99.3,0.0,2
12.3,7.9,26.7,30.8,557.77,10.6,41.4,254.1,673.9,0.0,49.0,50.8,69.1,112.0,22407.0,401.0,71.2,0.0,2
11.9,8.0,26.3,29.4,494.39,11.0,37.6,264.2,638.0,0.0,53.0,40.3,48.3,77.0,20127.0,407.0,46.2,0.0,2
22.3,22.9,33.6,34.2,0.0,37.0,37.6,531.6,736.9,12.7,70.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1
10.3,8.1,27.3,29.0,278.89,12.6,37.3,277.6,619.2,0.0,53.0,32.8,27.9,48.0,18508.0,394.0,25.1,0.0,2
13.8,11.6,22.6,25.1,386.35,30.8,31.0,351.9,519.6,17.3,60.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,3
18.0,18.8,21.3,21.3,0.0,24.6,24.8,473.8,459.6,273.1,69.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,3
12.5,11.1,28.4,30.7,245.86,23.6,41.6,341.2,650.1,28.2,58.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0
11.6,8.0,28.7,31.8,456.36,11.5,40.4,264.2,691.1,0.0,49.0,42.3,49.3,87.0,20779.0,395.0,51.7,0.0,2
20.2,18.0,26.8,30.8,268.65,13.8,44.8,369.5,931.6,2.3,53.0,34.4,49.0,108.0,20612.0,372.0,65.8,0.0,1
11.9,7.9,31.4,35.1,507.07,11.3,45.4,257.8,770.7,0.0,50.0,42.6,56.2,110.0,22409.0,401.0,69.5,0.0,2
25.2,26.3,30.2,30.5,0.0,39.4,40.0,591.4,659.6,12.2,58.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1
11.4,8.0,34.0,35.8,0.0,7.8,44.0,284.1,707.2,0.0,52.0,39.8,55.5,111.0,22383.0,401.0,70.4,0.0,2
13.1,11.5,23.7,25.4,280.98,12.5,39.1,314.1,651.6,8.0,57.0,25.6,100.0,60.0,23344.0,404.0,35.8,0.0,3
10.8,8.2,23.7,25.8,329.59,12.0,40.3,271.7,689.8,0.0,49.0,37.7,42.6,80.0,20092.0,383.0,44.1,0.0,2
11.7,8.0,31.9,33.8,0.0,7.6,44.9,280.9,706.7,0.0,52.0,37.0,61.9,129.0,23095.0,379.0,78.4,0.0,2
12.0,8.7,30.6,34.0,418.33,12.6,56.6,268.9,1026.6,0.0,50.0,44.2,56.0,161.0,24580.0,388.0,98.5,0.0,3
11.7,8.0,31.9,33.8,0.0,7.6,44.9,280.9,706.7,0.0,52.0,37.0,61.9,129.0,23095.0,379.0,78.4,0.0,3
18.5,19.4,31.2,31.2,0.0,36.0,36.5,498.8,651.6,273.1,49.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,3
13.2,11.0,31.1,32.5,386.35,30.5,30.8,347.2,676.2,17.4,66.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.0,8.1,26.5,29.0,367.62,11.9,36.9,271.5,627.6,0.0,53.0,37.0,38.3,63.0,19131.0,398.0,35.6,0.0,2
20.2,18.2,24.3,26.9,465.2,15.0,34.6,387.6,670.5,2.3,69.0,40.0,33.9,45.0,16080.0,386.0,26.3,0.0,1
12.0,10.2,27.0,28.7,316.1,13.0,36.6,306.3,635.7,273.1,52.0,37.3,38.9,36.0,24469.0,373.0,20.3,0.0,3
26.4,26.3,23.9,24.1,0.0,30.6,31.0,553.5,536.0,6.0,22.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0
13.8,11.1,30.7,33.5,474.16,33.1,33.6,349.6,685.8,20.3,52.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0
13.1,11.2,22.0,23.7,333.66,34.5,34.8,346.4,513.3,21.5,54.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,3
19.9,18.2,27.4,29.4,179.92,15.5,37.1,395.7,726.6,2.2,57.0,21.3,27.7,41.0,16908.0,393.0,24.6,0.0,1
12.0,9.1,32.2,35.3,367.62,11.5,50.8,265.5,876.9,0.0,55.0,40.4,100.0,159.0,24500.0,391.0,99.7,0.0,3
22.6,23.1,28.3,28.6,0.0,37.1,37.8,530.8,620.0,13.0,55.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1
13.6,11.2,21.4,24.2,421.47,27.4,28.1,347.5,514.5,14.7,55.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,3
11.0,8.1,21.9,23.8,367.62,11.9,31.5,269.6,521.4,0.0,55.0,34.0,31.4,43.0,17353.0,391.0,22.1,0.0,2
12.7,11.2,20.1,21.2,263.42,12.4,29.6,319.7,541.8,3.9,57.0,21.4,33.7,32.0,18036.0,410.0,18.4,0.0,0
11.6,8.0,25.8,28.9,456.36,11.1,37.6,266.8,623.7,0.0,54.0,44.6,52.9,83.0,20072.0,390.0,48.5,0.0,2
11.7,7.8,31.4,33.3,0.0,8.0,43.4,285.5,683.6,0.0,53.0,35.8,58.4,114.0,22420.0,392.0,70.8,0.0,2
11.1,7.8,28.9,33.0,418.33,10.9,44.9,255.5,745.8,0.0,53.0,45.8,63.2,120.0,22808.0,394.0,74.0,0.0,2
19.5,17.9,28.3,30.0,169.33,15.4,37.8,392.5,714.8,3.4,55.0,20.6,27.3,41.0,17419.0,383.0,23.7,0.0,1
22.8,18.1,31.7,35.0,1093.22,12.1,44.8,345.0,908.7,2.8,57.0,28.5,42.6,92.0,20892.0,381.0,56.0,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,3
20.1,18.4,22.0,24.6,395.42,15.1,30.9,388.5,591.9,2.1,69.0,40.0,31.3,33.0,14648.0,385.0,19.5,0.0,1
19.0,17.4,29.1,31.1,0.0,15.1,40.1,389.7,770.3,3.4,55.0,20.8,29.0,47.0,18406.0,394.0,28.4,0.0,1
19.6,18.0,25.5,28.1,195.38,14.9,33.1,384.2,648.0,2.6,51.0,35.2,37.9,45.0,15987.0,388.0,26.9,0.0,1
20.1,18.2,26.3,29.2,441.94,14.4,38.8,377.9,771.6,2.2,55.0,30.6,36.9,63.0,17747.0,377.0,36.8,0.0,3
12.1,8.0,24.2,27.3,519.74,10.5,36.6,258.2,612.6,0.0,49.0,43.8,53.5,80.0,20156.0,407.0,48.5,0.0,2
19.8,19.5,24.9,25.1,0.0,30.6,31.1,478.2,553.5,9.2,70.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,1
21.0,18.0,27.3,31.1,697.8,13.1,41.1,358.3,811.9,3.2,55.0,40.4,53.8,98.0,20079.0,380.0,57.8,0.0,1
11.0,8.2,25.8,28.3,354.95,12.6,44.3,272.2,754.1,0.0,52.0,38.9,45.9,95.0,21147.0,383.0,54.8,0.0,2
13.1,11.5,23.7,25.4,280.98,12.5,39.1,313.7,653.8,8.1,58.0,22.4,100.0,60.0,23397.0,404.0,36.2,0.0,0
17.8,17.7,29.9,30.2,10.58,34.6,35.3,452.7,657.3,14.8,69.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,1
18.8,17.4,33.9,36.3,325.64,15.5,44.1,388.1,870.2,3.5,69.0,20.0,26.8,54.0,19217.0,383.0,31.8,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,3
11.5,8.0,24.9,27.6,443.68,11.1,37.1,263.0,627.2,0.0,52.0,44.7,49.3,78.0,19951.0,405.0,47.0,0.0,2
9.9,8.1,22.4,24.4,228.18,12.1,37.8,269.5,631.3,0.0,52.0,38.4,35.9,63.0,18995.0,388.0,33.8,0.0,2
10.0,7.8,26.7,28.3,278.89,12.3,37.5,273.2,598.0,0.0,48.0,32.4,27.4,45.0,19184.0,395.0,23.6,0.0,2
14.4,11.3,26.5,29.5,544.4,13.6,44.6,320.3,748.6,9.5,66.0,20.0,42.8,57.0,23926.0,399.0,33.6,0.0,0
14.3,11.3,30.6,33.5,526.84,33.9,34.5,359.1,677.2,20.5,61.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,3
13.6,10.9,25.2,27.3,474.16,33.8,34.1,347.0,566.4,21.0,60.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,3
21.2,18.1,23.6,27.3,721.06,13.1,37.9,358.0,712.9,3.8,67.0,43.9,59.6,94.0,19594.0,370.0,54.1,0.0,1
13.9,11.1,24.3,27.3,491.72,27.9,28.1,347.1,552.2,14.8,63.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0
11.7,7.8,25.6,28.3,494.39,11.4,36.3,264.2,603.0,0.0,54.0,34.0,43.9,68.0,19323.0,399.0,38.8,0.0,2
14.3,10.6,32.0,35.3,649.77,13.3,43.1,317.4,831.4,4.6,66.0,20.0,40.3,58.0,22357.0,404.0,34.2,0.0,3
11.3,8.0,28.6,31.6,418.33,12.0,42.5,269.9,725.8,0.0,48.0,46.7,50.6,97.0,21198.0,388.0,57.2,0.0,2
11.4,7.9,29.1,32.1,443.68,10.8,41.9,255.7,689.6,0.0,52.0,43.8,65.8,112.0,22196.0,390.0,68.5,0.0,2
20.9,20.8,21.5,22.0,0.0,28.5,29.0,504.9,483.1,5.8,62.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,1
11.7,8.0,31.9,33.8,0.0,7.6,44.9,280.9,706.7,0.0,52.0,37.0,61.9,129.0,23095.0,379.0,78.4,0.0,2
18.0,18.9,23.1,22.9,0.0,25.9,26.1,482.3,485.8,273.1,50.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,3
15.2,11.3,29.8,33.6,684.89,12.5,43.0,309.8,811.7,5.5,55.0,27.2,59.8,83.0,22454.0,395.0,50.1,0.0,3
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
15.5,11.1,29.7,34.1,772.7,12.1,49.6,298.1,968.1,6.4,56.0,23.5,66.5,110.0,24547.0,388.0,66.9,0.0,0
19.0,18.2,25.7,27.3,97.69,16.4,31.8,406.2,619.8,2.4,60.0,21.3,21.3,23.0,13910.0,377.0,13.3,0.0,1
19.9,18.1,28.9,31.8,0.0,15.1,39.8,388.1,803.7,1.8,58.0,25.5,34.0,60.0,17921.0,382.0,35.8,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,3
19.5,18.0,25.7,27.7,348.9,15.6,36.3,396.5,687.7,3.1,62.0,20.0,24.9,34.0,16771.0,383.0,20.4,0.0,1
11.9,8.3,31.4,34.7,456.36,11.3,50.1,261.9,849.2,0.0,53.0,38.9,100.0,158.0,24644.0,397.0,100.3,0.0,2
21.0,17.5,29.8,31.9,814.1,13.1,40.9,355.3,785.8,3.5,69.0,31.1,27.7,52.0,18589.0,373.0,29.4,0.0,1
18.9,17.7,28.1,29.4,127.0,16.1,35.6,400.5,670.4,3.1,70.0,20.0,20.0,27.0,15829.0,374.0,15.3,0.0,1
10.8,8.2,23.6,25.6,329.59,12.1,39.6,274.7,679.8,0.0,53.0,33.4,40.3,72.0,19774.0,398.0,41.7,0.0,2
18.2,16.9,25.5,27.2,302.38,14.9,35.1,386.2,657.3,3.1,70.0,20.0,20.9,27.0,16077.0,386.0,15.9,0.0,1
17.4,16.9,28.5,28.8,0.0,29.6,33.6,438.7,626.4,14.0,67.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.7,7.9,27.0,30.4,481.71,11.0,39.9,261.9,670.0,0.0,52.0,46.3,55.3,94.0,20997.0,391.0,56.7,0.0,3
12.0,9.3,31.6,34.7,342.27,11.9,52.6,264.3,927.7,0.0,52.0,33.9,100.0,163.0,24553.0,389.0,98.8,0.0,2
11.7,7.9,30.0,33.5,481.71,11.1,43.6,256.1,735.5,0.0,50.0,41.1,57.2,106.0,22143.0,399.0,66.2,0.0,3
13.7,11.1,27.4,29.9,456.59,32.6,33.1,349.4,626.2,19.5,52.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0
13.0,11.2,22.0,23.6,316.1,12.3,30.9,313.9,581.1,3.2,54.0,24.1,38.0,39.0,17756.0,402.0,22.5,0.0,0
20.7,17.3,30.4,32.5,790.84,12.8,42.5,353.3,808.8,4.2,69.0,20.0,28.6,55.0,19545.0,377.0,31.5,0.0,1
10.5,8.0,26.9,29.9,316.92,11.1,39.0,264.8,665.9,0.0,50.0,40.8,48.5,81.0,20321.0,407.0,49.2,0.0,2
12.9,11.1,30.6,32.3,316.1,13.4,42.9,318.2,793.1,5.8,64.0,20.0,41.7,58.0,21784.0,399.0,33.8,0.0,0
18.7,17.2,28.6,30.2,348.9,14.3,38.6,377.1,735.7,3.4,56.0,22.9,29.5,46.0,18153.0,386.0,26.8,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
20.9,18.1,26.3,28.1,651.28,14.4,35.6,377.7,680.7,2.6,69.0,21.1,21.9,32.0,15886.0,373.0,18.1,0.0,1
12.8,11.2,18.8,20.4,280.98,29.9,30.1,342.8,454.0,17.2,58.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,3
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
13.1,11.5,21.1,22.3,280.98,13.0,37.0,324.3,609.5,7.9,66.0,20.0,100.0,47.0,22174.0,409.0,27.5,0.0,0
11.6,8.0,23.0,25.8,456.36,10.9,34.3,264.9,576.2,0.0,52.0,41.7,45.5,66.0,18847.0,394.0,37.2,0.0,2
21.0,18.1,25.5,27.3,674.54,17.6,34.6,431.4,661.8,2.4,70.0,20.0,21.7,26.0,15352.0,384.0,15.3,0.0,1
12.8,11.2,22.8,24.0,280.98,12.5,31.4,318.1,581.6,3.5,58.0,20.3,34.7,36.0,18343.0,411.0,20.6,0.0,3
20.6,19.0,25.1,26.0,280.98,19.4,30.1,439.6,584.8,0.0,70.0,20.0,12.1,14.0,12973.0,376.0,6.5,0.0,3
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.8,7.9,26.1,29.7,494.39,11.1,39.9,258.9,655.6,0.0,53.0,46.1,59.5,96.0,21286.0,400.0,59.0,0.0,2
11.1,8.2,28.3,30.8,367.62,12.5,46.9,269.6,805.6,0.0,52.0,39.4,47.7,101.0,21945.0,397.0,62.0,0.0,2
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,3
19.2,17.7,27.9,30.5,348.9,15.1,39.6,389.5,758.3,3.3,55.0,21.5,29.5,50.0,18276.0,371.0,28.2,0.0,1
11.7,11.1,31.6,34.9,105.37,11.9,47.8,293.7,933.5,5.7,59.0,23.5,60.8,96.0,23914.0,398.0,59.5,0.0,0
13.1,10.8,27.0,30.7,403.91,11.9,41.4,295.3,802.5,4.2,67.0,48.2,58.0,80.0,22533.0,402.0,48.4,0.0,0
12.2,8.0,24.2,27.4,532.42,10.6,36.8,261.8,609.6,0.0,53.0,41.8,51.6,77.0,19880.0,406.0,45.9,0.0,2
13.5,11.2,28.7,30.6,403.91,30.1,30.8,350.4,630.7,17.3,65.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0
20.4,18.1,27.3,30.8,534.98,14.3,40.0,376.8,799.5,2.1,55.0,26.8,38.7,70.0,18301.0,378.0,40.7,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
19.8,18.2,30.3,31.8,169.33,15.9,37.1,401.3,713.5,2.8,55.0,24.5,27.1,40.0,17106.0,375.0,23.2,0.0,1
19.5,18.0,31.6,34.2,348.9,15.6,43.1,394.1,859.2,2.9,55.0,20.8,30.2,59.0,19314.0,379.0,34.0,0.0,1
10.8,8.0,26.4,28.1,354.95,12.4,38.6,279.7,655.5,0.0,56.0,30.0,42.3,72.0,19616.0,391.0,41.0,0.0,2
19.1,17.9,25.7,27.3,146.54,16.6,32.1,409.0,614.3,3.1,59.0,20.8,18.4,19.0,13969.0,379.0,11.2,0.0,1
11.9,9.2,31.2,34.3,342.27,11.9,52.3,267.7,919.2,0.0,53.0,37.5,64.0,158.0,24456.0,387.0,98.8,0.0,3
19.3,18.1,33.3,34.8,0.0,17.1,42.8,408.2,821.9,4.0,70.0,20.0,20.5,37.0,17560.0,384.0,21.5,0.0,1
11.3,8.0,27.6,30.7,418.33,11.1,39.3,262.8,671.3,0.0,52.0,44.5,49.7,85.0,20495.0,394.0,50.6,0.0,2
23.0,23.1,27.7,28.1,0.0,33.1,33.6,539.4,611.6,8.4,69.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,1
12.6,11.1,19.5,20.7,263.42,26.0,26.1,341.6,462.9,13.5,65.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,3
20.3,19.9,24.5,24.9,0.0,29.3,29.8,483.6,547.1,7.7,58.0,0.0,0.0,0.0,0.0,389.0,0.0,0.0,1
11.5,8.1,26.3,29.4,431.01,10.9,38.1,261.7,645.7,0.0,50.0,40.2,50.9,81.0,20405.0,403.0,49.0,0.0,2
20.7,17.8,28.8,30.7,674.54,13.9,39.8,368.3,745.1,3.9,70.0,20.0,24.1,40.0,18146.0,381.0,23.4,0.0,1
13.1,11.5,21.6,22.9,280.98,12.9,34.3,323.0,583.9,6.2,66.0,20.0,38.2,40.0,20521.0,405.0,22.7,0.0,0
20.2,18.1,25.7,28.3,488.46,14.9,37.8,385.2,746.9,2.1,55.0,27.5,34.0,53.0,17759.0,392.0,32.8,0.0,3
18.3,17.9,17.9,18.2,0.0,23.8,24.4,448.4,428.3,4.4,62.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,3
17.7,17.3,29.7,30.0,42.33,31.3,32.9,444.2,651.6,12.9,70.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,1
11.1,8.2,28.2,31.4,367.62,11.1,41.1,259.9,697.7,0.0,46.0,43.2,50.8,91.0,21187.0,403.0,55.7,0.0,2
13.5,13.1,28.8,29.9,70.25,15.4,39.4,339.3,713.7,273.1,50.0,34.8,42.3,42.0,24996.0,381.0,24.2,0.0,3
19.7,18.3,30.5,32.3,148.17,14.8,37.1,384.6,732.2,2.1,54.0,30.0,33.1,52.0,16844.0,376.0,30.4,0.0,1
11.6,8.0,30.6,33.7,456.36,11.0,49.6,258.2,835.9,0.0,53.0,42.5,100.0,159.0,24675.0,395.0,100.1,0.0,2
11.8,8.1,27.6,31.3,469.04,10.8,40.6,256.9,680.5,0.0,49.0,43.9,56.6,95.0,21374.0,403.0,58.7,0.0,2
18.3,16.9,30.2,31.9,325.64,14.1,39.4,374.5,752.8,3.5,55.0,20.0,27.6,46.0,18285.0,380.0,27.0,0.0,1
20.8,17.9,31.9,36.3,674.54,13.1,47.6,360.8,983.7,3.2,55.0,37.9,52.2,126.0,21508.0,370.0,75.0,0.0,1
19.7,18.2,24.6,26.7,0.0,15.6,33.6,397.7,655.5,1.7,69.0,40.0,26.9,34.0,14980.0,382.0,19.8,0.0,1
19.0,17.4,27.6,30.4,0.0,15.0,41.4,387.6,806.8,3.2,55.0,22.3,30.2,53.0,18904.0,392.0,31.3,0.0,1
13.0,10.5,30.5,32.8,439.03,35.1,35.8,341.8,675.0,22.8,52.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,3
14.5,10.9,27.4,30.7,632.21,12.1,38.8,308.4,728.3,4.7,57.0,27.1,53.4,67.0,21032.0,396.0,39.7,0.0,0
19.7,17.9,28.9,30.9,190.5,15.6,38.6,398.1,734.0,3.3,55.0,20.4,26.9,40.0,17492.0,389.0,24.0,0.0,1
11.8,8.0,26.6,29.6,481.71,11.4,38.9,265.0,658.8,0.0,52.0,41.4,48.3,82.0,20264.0,398.0,48.0,0.0,2
10.8,8.0,29.0,31.3,354.95,12.6,45.6,270.4,786.1,0.0,50.0,37.0,44.0,93.0,21476.0,392.0,55.0,0.0,2
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
14.1,11.3,27.8,31.8,491.72,11.6,43.6,295.6,837.3,5.1,66.0,39.7,64.2,91.0,23278.0,401.0,55.8,0.0,0
11.9,7.9,27.5,30.5,507.07,11.3,38.6,263.6,660.8,0.0,49.0,37.5,47.1,79.0,20242.0,397.0,47.0,0.0,2
21.0,18.0,27.3,31.1,697.8,13.1,41.1,358.3,811.9,3.2,55.0,40.4,53.8,98.0,20079.0,380.0,57.8,0.0,1
14.9,10.6,33.6,37.8,755.14,12.3,48.9,303.2,955.0,6.0,66.0,35.4,65.1,105.0,24174.0,390.0,64.3,0.0,3
10.9,8.0,22.5,24.4,367.62,11.8,31.6,278.5,525.5,0.0,60.0,30.0,29.6,41.0,17146.0,392.0,20.7,0.0,3
19.5,18.0,31.1,32.7,158.75,15.9,38.1,400.8,722.6,3.4,55.0,20.8,26.2,39.0,17188.0,377.0,22.6,0.0,1
11.9,8.0,27.0,30.8,494.39,11.0,41.4,256.5,681.2,0.0,49.0,37.5,60.1,101.0,21755.0,402.0,63.1,0.0,2
19.3,17.9,24.9,26.7,325.64,15.8,33.1,399.8,613.7,3.2,63.0,20.0,19.9,22.0,15060.0,387.0,13.1,0.0,1
12.8,11.2,20.3,21.6,280.98,12.5,35.1,318.7,580.5,7.3,59.0,20.0,100.0,44.0,21736.0,411.0,26.0,0.0,3
16.1,16.9,30.2,30.1,0.0,33.5,34.0,452.7,628.2,273.1,52.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,3
11.7,8.0,31.9,33.8,0.0,7.6,44.9,280.9,706.7,0.0,52.0,37.0,61.9,129.0,23095.0,379.0,78.4,0.0,2
22.2,22.3,25.3,25.7,23.26,33.6,34.1,548.3,538.5,8.5,72.0,49.9,0.0,0.0,0.0,400.0,0.0,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
14.0,10.9,30.2,33.0,544.4,32.6,33.1,350.3,668.2,19.7,58.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0
20.2,18.1,31.6,35.1,488.46,14.5,45.1,380.0,933.7,2.2,57.0,31.1,40.9,90.0,20396.0,379.0,53.2,0.0,1
11.7,8.0,31.9,33.8,0.0,7.6,44.9,280.9,706.7,0.0,52.0,37.0,61.9,129.0,23095.0,379.0,78.4,0.0,3
11.7,8.3,31.2,34.3,431.01,11.1,50.6,259.3,861.9,0.0,50.0,38.2,100.0,159.0,24549.0,389.0,98.2,0.0,2
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.3,8.3,31.8,35.3,380.3,10.4,48.4,248.6,793.9,0.0,50.0,40.2,100.0,159.0,24617.0,384.0,96.6,0.0,2
12.8,11.1,23.1,24.6,298.54,27.3,27.6,342.3,527.7,14.5,64.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0
19.1,17.9,25.7,26.9,279.12,16.0,33.6,402.1,626.5,3.2,70.0,20.0,19.1,23.0,15055.0,376.0,13.0,0.0,1
11.7,7.9,26.7,30.3,481.71,10.9,40.3,258.0,667.4,0.0,52.0,43.2,57.3,97.0,21330.0,393.0,58.2,0.0,3
11.3,7.7,31.5,33.1,0.0,7.8,41.3,284.3,648.5,0.0,52.0,37.3,53.1,98.0,21577.0,395.0,61.4,0.0,3
19.6,16.2,30.4,32.5,790.84,11.1,42.6,330.4,797.2,4.6,69.0,20.0,28.4,55.0,19984.0,377.0,31.7,0.0,1
20.0,18.3,27.8,30.0,0.0,15.3,37.9,392.8,746.5,2.2,53.0,24.2,30.4,48.0,17221.0,381.0,27.9,0.0,3
18.8,17.3,26.7,28.3,348.9,14.9,35.1,386.6,660.4,3.1,67.0,20.0,23.5,31.0,16382.0,391.0,18.1,0.0,3
19.5,18.0,29.9,32.6,348.9,15.5,41.8,393.8,812.4,3.3,57.0,21.9,30.4,56.0,18853.0,376.0,32.2,0.0,1
13.4,11.2,27.5,29.8,386.35,32.1,32.6,345.6,609.3,19.4,63.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,3
11.6,7.9,28.0,31.3,469.04,10.9,41.0,260.2,698.3,0.0,52.0,34.5,53.9,97.0,21264.0,391.0,58.5,0.0,3
11.6,8.6,31.6,34.9,380.3,11.0,50.3,253.1,847.1,0.0,50.0,38.9,100.0,160.0,24776.0,399.0,101.2,0.0,2
11.9,8.3,31.5,34.7,456.36,11.1,50.3,258.4,849.8,0.0,50.0,36.0,100.0,158.0,24666.0,394.0,100.0,0.0,2
20.0,18.2,32.9,36.2,418.68,15.0,44.1,383.8,915.9,1.8,55.0,28.2,36.7,80.0,19649.0,377.0,46.6,0.0,1
11.0,8.1,24.4,26.9,367.62,11.9,34.5,266.2,574.5,0.0,54.0,38.0,41.4,61.0,18486.0,400.0,33.9,0.0,2
12.0,9.2,31.3,34.0,491.72,11.6,47.3,272.9,844.1,273.1,47.0,40.0,55.4,82.0,30857.0,374.0,47.1,0.0,3
12.5,9.0,31.1,35.9,443.68,11.1,49.8,254.2,826.2,0.0,49.0,50.1,74.8,158.0,24793.0,401.0,102.7,0.0,2
14.8,16.0,26.1,25.9,0.0,28.6,29.0,397.4,539.9,0.0,53.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,3
15.5,11.1,34.4,38.7,772.7,12.9,49.1,311.6,958.9,6.3,58.0,27.9,65.2,105.0,24110.0,393.0,64.6,0.0,3
11.3,8.0,28.7,31.6,418.33,11.6,41.8,268.0,725.3,0.0,50.0,46.3,51.5,95.0,21244.0,397.0,58.1,0.0,2
13.6,11.2,30.4,32.4,421.47,29.1,29.9,349.6,665.5,16.5,63.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0
14.8,11.1,33.2,37.9,649.77,12.6,48.8,307.8,953.8,6.1,55.0,28.2,67.1,109.0,24300.0,390.0,66.7,0.0,0
14.0,11.2,30.0,32.8,491.72,32.1,32.6,353.1,665.9,18.9,58.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0
14.6,11.6,28.0,32.3,526.84,11.6,44.9,295.6,871.6,5.1,66.0,43.1,68.4,102.0,23930.0,393.0,62.4,0.0,0
27.2,27.1,27.9,28.4,0.0,32.1,32.4,615.3,597.8,4.3,12.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,3
10.6,8.0,28.2,31.6,329.59,11.1,41.1,263.2,707.2,0.0,50.0,32.0,50.9,91.0,21125.0,401.0,55.7,0.0,2
